# Time(ps)	CHL1	POPC	POPI	POPI13	DOPC
50.0	34.8718005723	66.0871204988	59.3179017912	48.1987802707	57.573528124
55.0	35.3695138399	65.0080152767	60.5684559237	53.4312288928	56.0084026649
60.0	34.7940342095	64.9751335336	61.7890771838	48.4239641786	56.594485149
65.0	34.9772325936	64.7142134886	60.3399100849	46.193430985	58.0162916271
70.0	34.4098987538	65.9326804282	59.5444210219	42.696540072	58.9981139927
75.0	34.7421989672	64.7708473373	61.0029442631	41.991455998	58.253212865
80.0	35.0877724311	65.8176413494	58.1306940846	48.5091746891	58.4484825621
85.0	35.1936027385	64.388541168	61.1930230986	43.8767016498	57.3731021797
90.0	35.0988111656	65.3812207728	60.4928341978	43.241038681	57.2636911584
95.0	34.7916542401	63.6486856572	60.4099015182	47.6448057307	59.2448905018
100.0	34.5187439905	64.2678933954	60.7444690687	41.5972943385	59.4750887534
105.0	34.3238355647	64.4979960348	59.877611685	44.1884430551	60.155861433
110.0	35.2238686586	64.0609287321	59.1688470567	51.3504417362	58.7145776104
115.0	34.6727154582	64.7821289414	59.4194249241	49.2529611579	59.0798684126
120.0	35.0584163868	65.0574583124	58.2641116633	46.9614291305	59.3021014349
125.0	34.6787190581	64.9995939017	59.7517620499	49.5433215528	58.522228042
130.0	34.6640821426	65.7343817503	58.7925145798	49.5164819948	58.6827626361
135.0	34.626036439	65.3469080596	59.314596925	48.1018843743	58.8180031541
140.0	34.1307679244	65.3221402753	60.5822702381	50.037415243	58.4986975302
145.0	34.3793035853	65.1358198966	58.6657146618	48.0477638032	60.1118161175
150.0	34.0164932543	65.1071265993	59.9874024162	48.6489188766	59.6165496995
155.0	34.0294291036	65.2528119006	59.3042487847	49.7961923373	59.94517223
160.0	33.8010874802	66.4590956484	58.9189798487	53.0042860789	59.2214337072
165.0	33.6747723738	67.0011955358	58.537668482	50.8659361803	59.4890218057
170.0	34.0273940707	66.5780250119	58.4335004746	43.2355738536	60.0637251599
175.0	33.8324762734	65.9725522754	59.1484314888	45.6839543775	60.1707681383
180.0	34.3209043504	65.1031076675	59.986239462	46.6946980527	59.2082590318
185.0	33.3252490744	65.0631447303	59.9380479966	45.8539340152	61.3669266616
190.0	33.4656749578	64.511431122	60.7100981489	47.2564535939	60.8027518511
195.0	33.5365760704	63.0291198072	61.8447882726	48.2198940414	61.0257000953
0.0	33.509609738	64.200657463	60.5573632119	49.0731763268	60.9814141396
5.0	33.5199103179	64.774759031	60.8549253223	49.8295634191	60.0432424334
10.0	33.675267788	65.3947629611	60.5236635061	48.4663081379	59.5470061625
15.0	33.3612605361	66.0972626155	60.4234669121	46.3686282137	59.7724588877
20.0	33.1670212197	67.5049764733	60.262155799	48.3897819316	58.696306569
25.0	33.2937910814	66.2480719134	61.3230775555	48.1842757034	58.7653813184
30.0	32.3110187853	66.8248940044	59.439879538	51.6291141364	61.5045949893
35.0	32.7691598075	65.2211926971	60.782315445	51.7726623293	60.9694234111
40.0	33.2621150203	64.917311638	60.6016972211	51.9066986639	60.4365997993
45.0	33.5867736084	63.8105881883	59.8335889122	53.2915474656	61.4466934395
50.0	33.2192246568	64.2980157676	60.0243216835	52.9044299263	61.5615397064
55.0	34.2961585984	62.8070236671	58.9994973758	55.7265088767	61.5387448242
60.0	34.4603377593	63.3523629033	60.3217836616	53.5177007829	59.6958518545
65.0	33.7638940893	63.2123830979	62.148286255	52.9792222305	59.6386456228
70.0	33.4271327945	65.6389942092	58.9658669804	49.7170614919	61.076002862
75.0	34.0645863434	65.8962351713	58.6446645727	47.3474593443	60.069803206
80.0	33.5231012942	65.5570919182	60.3205808376	52.7766835852	59.4407271199
85.0	33.4186352369	64.6254120068	58.9716762971	49.5988589281	62.1131913249
90.0	32.6237266858	66.7995000984	59.7162248024	48.8652569184	60.9321552676
95.0	33.3430875169	65.4037322988	59.2736654705	52.7950755738	60.8945070491
100.0	32.7869728988	66.3391756296	60.3746658271	48.9104544152	60.4688119041
105.0	32.5869375328	66.6365303702	59.6603416254	50.1577763717	61.0897452527
110.0	32.3741024647	67.4585967514	60.1624747821	51.1548452099	60.141774413
115.0	32.5997752405	66.5600595961	60.4044206413	51.8895266979	60.2977155226
120.0	33.3615853812	67.3426575301	59.1904260111	49.9194694684	59.2810755666
125.0	32.8529535901	67.2753951849	59.6268193368	52.9418860734	59.6705877713
130.0	33.0966026478	67.122128033	60.3706657704	53.1017869191	58.6511072538
135.0	33.3634277888	67.5571758853	60.1242750626	48.6823367863	58.3461619317
140.0	33.3401278122	66.8438840575	59.6173220311	47.4729354037	59.6832526245
145.0	33.6731800086	67.7827536241	57.9719930704	46.7551047847	59.6307334904
150.0	32.9735913196	67.4921436879	59.793996452	45.4062941893	59.8156621104
155.0	33.2664029021	67.618238418	58.5270277801	41.2591628722	60.6588849475
160.0	33.0194376994	67.2389842491	59.5926765355	40.9681865117	60.6021360375
165.0	33.9372242236	68.1302412322	58.2209248164	39.5441835155	59.2523913344
170.0	33.4593869638	67.6296091809	58.9228600593	39.6904202597	60.0622116743
175.0	33.2867782359	67.7061280181	58.7280177077	40.1070456491	60.4645494074
180.0	34.0355978285	66.7627596207	58.6247247481	44.2299438799	59.5910725678
185.0	34.1740586284	66.8846036338	58.5390884164	41.6012330545	59.5322748362
190.0	33.4197018622	66.5743870218	58.8861588474	42.8514332226	60.9137994514
195.0	33.8789623675	66.6757744727	59.0711483494	41.0110644412	59.9113039841
0.0	33.6722019791	65.3525543269	60.3359746674	46.7698031118	59.9339318446
5.0	33.8178272832	66.2806872948	59.6825932021	40.8962161667	59.8898724323
10.0	34.6623344539	66.8346911601	56.1290923056	41.0012043763	60.8346299412
15.0	34.6528838116	65.9131916772	58.9349224131	42.693273095	59.080648602
20.0	33.6342831207	66.9459015096	59.0026755054	42.559153483	60.0374895695
25.0	34.0010282704	66.2191755754	58.3997726541	44.3756287039	60.3916581077
30.0	34.4122573956	65.873096806	59.4590859533	44.3140280161	58.9680323875
35.0	33.7214190717	65.5223804083	61.5051705742	42.751412472	59.01516741
40.0	33.3440641508	67.2431918835	60.8531989238	42.1090388025	58.7001260137
45.0	33.6327869546	65.8961522572	59.6243513362	43.05469636	60.4811582864
50.0	33.4306478372	65.4087079056	61.715736802	41.7961932442	59.6164972045
55.0	33.4419574065	64.5372241399	62.4313569952	48.6635193019	59.1345011579
60.0	33.8465085761	64.7242687367	60.840439552	43.9977836189	60.0366993646
65.0	33.2727302344	64.7843815322	60.7844192364	45.3581398412	61.0385963
70.0	33.5458939221	62.9992313356	61.8528782668	46.5005603136	61.2016041926
75.0	33.7150785481	64.3296994151	61.008467017	46.4852754153	60.2942625682
80.0	34.2509633587	64.282477411	60.3392346463	49.2632427178	59.5941766101
85.0	34.7794900333	63.3508128032	59.0766308729	44.229251111	61.1086245816
90.0	34.783846979	63.6070754849	58.6324587509	44.9237344846	61.1739212354
95.0	34.5848680399	63.5250687568	59.7869366567	45.5133220969	60.5558846575
100.0	34.9635606897	64.6266769491	58.0699088557	42.3856702976	60.5549860245
105.0	35.5850461542	63.3437568944	57.7167833537	44.5838709967	60.6929768018
110.0	35.9434606694	61.6026625379	57.9736122003	46.4379680673	61.3006736177
115.0	34.537363278	62.0968265812	60.7320724227	44.4002484453	61.3398161216
120.0	35.5118761511	62.0365279844	60.5229430888	42.9242523346	59.7869423604
125.0	35.4445450105	60.6326985047	59.1201228138	45.4155793631	62.338810652
130.0	35.7755463637	62.1313158467	57.3019441552	45.5179293361	61.8042740113
135.0	35.8827292395	62.5241685569	57.9269976433	42.5461795566	60.9315998518
140.0	35.489047102	62.7626597046	58.5561883798	44.9822340441	60.6707864259
145.0	34.7822292434	63.2540579485	58.2311996805	49.6461951929	61.4189395723
150.0	34.4796947483	64.1658735368	58.2726249868	46.4831790112	61.3912907407
155.0	33.9761779007	66.4923476083	57.5633671533	44.8085725873	60.8776762559
160.0	34.6303003995	63.9210789123	57.5219949415	45.1083688441	62.1479020889
165.0	35.2714578099	63.2470463491	57.924755262	42.4624116971	61.4416801904
170.0	34.1980212361	63.7864631482	59.0164705028	44.668942647	61.8460144804
175.0	34.8489336435	64.4374309021	58.1900343765	42.2715760108	60.8768055131
180.0	34.0808512002	65.4564697745	59.0313159471	43.8063098747	60.4832654823
185.0	34.078112102	64.7790757472	59.5649319042	46.1755606627	60.448911708
190.0	34.0993180703	65.8896325597	59.3699096353	40.4488287044	60.0440952486
195.0	33.719000159	64.8149251592	59.1669671054	44.2518236529	61.6819235494
0.0	33.8647302776	64.0072766001	60.0508227659	42.3370971913	61.5940135134
5.0	34.8408116277	64.2195269883	58.0820072215	44.2984816212	61.0054968599
10.0	34.9475857609	64.8307208907	58.3184881072	43.0425450721	60.0935962447
15.0	35.755620888	63.221348041	58.3468698378	46.1529639657	59.7502432302
20.0	34.4686909606	64.4370783403	58.8487990017	48.5131444655	60.4205764016
25.0	34.9789052574	63.0501218317	58.6236478444	45.0922845289	61.3317296792
30.0	34.484346608	65.6042366816	59.1484550651	45.1279892347	59.2909186343
35.0	34.689368103	62.6138859135	59.5552912228	46.5331393924	61.364566878
40.0	34.2854234035	62.5503165525	59.1610896731	44.1654870064	62.8275600699
45.0	35.0705589712	63.636307673	56.6865168476	47.1144676295	62.1034280411
50.0	35.5513594254	63.067413889	58.3569998321	45.076663201	60.4110979925
55.0	34.6948319322	61.8783834987	61.0229027261	45.95297979	60.8262495871
60.0	35.4755189342	60.9719309682	59.4021255993	44.3776987751	61.7875214917
65.0	35.5904628386	62.4680443626	58.1936169396	42.8323230955	61.3038316686
70.0	34.7174457511	62.4989001883	58.1291455103	38.0824068227	63.5520157915
75.0	35.076722652	61.7845920756	59.0951260693	37.3901055911	62.7476757335
80.0	35.1451088076	62.9781162175	56.755955902	42.111119184	63.0504415175
85.0	35.5646011245	61.9126262001	56.4855715605	43.0449569887	63.4269088049
90.0	34.2154287439	62.4141438185	58.6937868003	42.1829084528	63.722608477
95.0	34.212407876	63.0619635284	58.3363210938	44.0668902588	63.2141193414
100.0	35.392998531	61.8573840314	57.0354989762	41.6588908868	63.4690032581
105.0	35.5711813772	60.9188713589	56.7474581552	43.3489227487	64.1414566671
110.0	35.1510397048	61.2047576041	58.8097340584	43.7402371758	62.8005996386
115.0	35.3170447747	59.7024805913	60.2419618175	43.6068598078	62.6952846208
120.0	34.9319692738	61.0067331589	60.1641617516	48.4458248005	61.7472189935
125.0	34.9026881003	61.635498828	58.8304310778	45.8896546259	62.6330364154
130.0	34.3111952123	61.4715831181	59.3329022508	53.5990965721	62.7568000263
135.0	33.4331394789	61.5503304372	60.1966619616	49.1835139017	64.098231963
140.0	33.1491250625	61.8865087832	60.4078074181	48.2574267285	64.2327155054
145.0	34.2865080896	60.346244578	60.6746128875	44.8251559858	63.6012812442
150.0	33.6634144633	60.0604958298	60.2262999476	48.2595482148	65.1933512955
155.0	34.2472900249	60.7254265319	60.2532263364	49.1415929716	63.2482271853
160.0	34.0669542368	60.0835780306	62.0205014699	46.0124177639	62.9730766486
165.0	34.8564758863	59.4444256977	61.2044304778	48.2643923916	62.5424609964
170.0	34.7170395185	59.9505819312	61.4252487764	45.2354056886	62.4193360583
175.0	35.3775893483	59.4305930622	60.908773637	44.9631665222	62.1102356623
180.0	34.6949719215	58.6986984745	62.3631302542	47.6696013408	62.6277961687
185.0	35.2386099798	61.0169836069	59.603847384	43.0131924672	62.1712268504
190.0	34.5701989408	60.8702605418	60.9942280973	40.7765345972	62.6271038769
195.0	34.1756034078	60.9824409339	62.4642417887	43.0741359692	61.7513954185
0.0	34.2843551985	59.8824634716	61.955539796	42.0513966525	63.193895361
5.0	33.1212974784	61.6129031683	62.45332594	41.2542019278	63.4213265227
10.0	33.8646267991	61.6493789519	63.185773035	40.5126475569	61.3131660304
15.0	34.3578173436	61.7748158608	60.9486834819	45.0790183548	61.7581183319
20.0	34.6225173269	61.2513540274	60.1822914306	45.0398221782	62.4458480207
25.0	33.6708175618	61.7966194088	62.2112062549	41.6515851898	62.3167464146
30.0	35.6203254064	59.3317727908	60.2357679641	47.5446591985	62.071131385
35.0	34.6569891547	59.9347993124	61.7058107861	52.0878229857	61.6174912553
40.0	33.8473479228	60.5064176958	61.970506278	47.8444545706	62.8512171416
45.0	33.8136803987	61.0525550405	63.2387324327	43.962995795	61.6191729307
50.0	34.3809895246	59.6374592043	61.3808367814	46.0242219759	63.365661202
55.0	34.8050151822	59.9547477682	61.9294870161	46.587526454	61.650191177
60.0	34.0582195679	59.314479805	61.9016058909	44.9209588016	63.9758278681
65.0	33.7020997905	60.699022661	62.4868358747	46.4741577727	62.6214578017
70.0	33.6891504257	62.0010962498	62.1139260462	47.0193744365	61.6263118515
75.0	33.7076254833	62.5502567094	60.8995277593	48.9537733963	61.9397139286
80.0	33.6458646041	62.5018417672	62.0456189517	48.3843604077	61.1371135039
85.0	34.1157769222	61.5710057589	61.573408161	43.9946118089	61.992203869
90.0	33.6461672457	62.4393513443	60.7262832949	50.1058608021	62.2142436679
95.0	33.8133511385	62.4009073928	60.8458101299	48.2983299234	61.9915664899
100.0	34.3439974649	62.2739794936	61.0224151589	46.683662785	61.05967158
105.0	35.1859766543	59.2293266361	61.5862087661	48.6083766798	61.7205685407
110.0	33.2412097748	62.3054008762	61.5602458977	50.7689925726	62.341284966
115.0	33.7555041161	60.8311710052	61.6850704675	50.6704109307	62.6844782115
120.0	34.2646920424	60.9262534345	62.3797737684	46.6015767663	61.3526362657
125.0	34.7489096088	59.3645769525	62.6782611742	45.3106340295	61.8063283601
130.0	34.3317154962	59.8147362315	63.2994876883	48.4188781142	61.3206736491
135.0	32.8772001301	62.0362306842	62.1429472263	43.1123839668	63.5797597219
140.0	34.4532560602	61.8364955797	60.4450192244	45.2696722425	61.9397967693
145.0	34.3154526416	61.606563221	61.3114898474	42.2188927842	61.9705485919
150.0	34.3891080864	59.6601178144	61.8510988944	47.9384793711	62.7121207047
155.0	34.1489540965	60.30276891	61.8333203216	47.9188734139	62.56769506
160.0	33.867722325	59.5324809412	63.1950029815	55.3651540761	61.9303282631
165.0	34.0398936739	60.4094074976	63.0547156481	45.4767243896	61.8241826147
170.0	33.8642269024	60.7925720933	61.4592220534	49.5282091267	62.8231605216
175.0	34.2827180351	63.0927617135	59.7381819577	44.9964783034	61.6880321547
180.0	33.5031916306	60.9731609462	60.3274129299	47.8920771218	64.546886079
185.0	34.7536447145	60.3264571309	59.7149471891	42.9210294214	63.7410299006
190.0	34.0782112041	61.8684606966	61.527122489	40.8739814102	62.1235790174
195.0	34.5668055482	60.6803402287	60.2814663696	40.2390819081	63.5191059826
0.0	34.0542948733	62.833239919	60.5452884755	43.1238161335	61.8652355947
5.0	34.0141956148	62.4904224893	59.0469057339	39.8530063896	63.9639366201
10.0	34.3622807502	61.4655414146	59.4024780283	40.4236363464	63.9155035467
15.0	34.7853956157	61.4734292043	59.3512714714	41.212751385	63.0285615775
20.0	33.9095555327	62.827645272	59.6135775009	38.3203589476	63.4791376495
25.0	34.173312644	61.988593223	60.3019923033	43.2567822807	62.6774664615
30.0	33.7371355403	61.9433554054	60.6479864239	42.585163964	63.3509194365
35.0	34.0077651564	61.2526744268	60.7146540833	41.8618876662	63.512742421
40.0	33.7149877289	61.8872197793	60.6388105603	41.0253877298	63.61553464
45.0	33.9070345842	62.8938288786	60.951521848	39.6079486952	62.0851974249
50.0	34.2794718611	62.0941373533	61.7605685209	40.4260606188	61.3300575256
55.0	34.1109816095	63.5122689794	61.2633365004	45.9803206971	60.1409552531
60.0	33.8222507003	62.8425182898	62.1445310972	44.5028282966	60.7429340321
65.0	34.3741321086	62.3135613052	62.0849539411	49.0090123709	59.7710557205
70.0	34.1287041374	62.3601947491	62.5233104506	43.869542649	60.3347824483
75.0	33.4506294001	64.2178125359	60.7357527798	48.5731102586	60.9716392072
