# Time(ps)	CHL1	POPC	POPI	POPI13	DOPC
50.0	34.9428745974	60.1847797078	57.4553138615	58.2083381297	64.0091491664
55.0	34.7387156	60.785723956	58.582456242	57.3821743034	62.88471975
60.0	35.1574340369	60.8972266275	57.6287494351	56.6005117922	62.8722527839
65.0	34.870562969	61.2592294902	58.6219922924	55.0295093249	62.347087473
70.0	34.5651310381	61.979967503	58.261474716	56.4636358406	62.4182379012
75.0	34.7044221016	61.5962384212	57.383720005	57.4488108467	63.2150291233
80.0	35.6561298373	61.6888623196	58.6119750439	53.2235885639	60.5359999975
85.0	34.6982642299	60.630002179	59.0852055661	56.082222063	62.798845183
90.0	34.9329839621	59.7997368503	58.7260795004	59.3623543648	63.1547657045
95.0	33.8217642003	61.3789265358	60.4288726362	54.5165707565	62.7501034628
100.0	34.5548609243	58.8465764095	59.6926602819	60.9718632598	63.8333691975
105.0	35.101854754	59.7728386414	58.0652524561	57.6674531688	63.6082341194
110.0	35.2556853551	59.3248197984	57.5581195895	61.765041331	63.7952405239
115.0	35.4735021799	58.2637678175	57.6275607634	54.7546707304	65.0591443497
120.0	35.202961017	58.1549788721	57.0826782132	57.9962534469	65.8752420988
125.0	35.3020140356	57.9867890749	57.831885061	60.7121345899	64.8995344442
130.0	35.4045407167	58.948810056	58.4797740501	58.0045559958	63.420175804
135.0	34.9408906106	58.6699308244	57.8522140586	56.6519396909	65.3264036034
140.0	35.4151168008	58.3346941183	58.140403015	55.9873081234	64.5202394857
145.0	35.3889556284	58.4659685683	58.480847495	55.3070340342	64.2029543713
150.0	35.4657439098	59.3333642182	56.795854217	55.7820328037	64.6509137032
155.0	35.1677938952	59.5520259393	57.7465959753	51.2524958709	64.6253896113
160.0	35.7748379921	58.3322693418	58.1292470284	53.6557345955	64.0464397967
165.0	35.0248968545	58.3562987077	59.691980035	51.6526251415	64.3161568117
170.0	36.2207667935	58.6660177598	58.8125628635	48.8565388265	62.6857135602
175.0	35.4432088264	58.6482188418	59.064777613	52.1992953925	63.6973928674
180.0	35.7527389821	59.5235083575	58.1445269291	51.9682152095	63.0544212218
185.0	36.4607165515	58.3568598058	57.3363761548	52.7127596474	63.4579417269
190.0	36.3540016548	58.9668698244	58.175233182	50.4376487675	62.533878036
