# Time(ps)	CHL1	POPC	POPI	POPI13	DOPC
1005.0	29.9133582761	53.0978859677	55.566801956	47.515139472	55.3893975393
1010.0	30.4630697722	53.7860300137	55.0174283516	50.7712181435	53.7706422108
1015.0	30.5116816139	54.3795065584	55.0834375194	50.6765483219	53.0300219152
1020.0	30.3291127079	52.4696007035	56.315270493	53.4573422845	53.9182637012
1025.0	30.155061897	53.083801066	56.1367322891	49.4471725844	54.2139452782
1030.0	29.9337869229	52.4806570485	57.1845475649	55.9746942047	53.6637246613
1035.0	30.6791173453	52.9197382613	56.5750059124	54.5692051572	52.4231466327
1040.0	30.3598896918	53.3793393731	56.1174130365	52.6328088856	53.2075664688
1045.0	30.3240751178	53.4925716439	56.443624801	53.0597480041	52.8296501397
1050.0	30.2377635831	52.2019795578	57.0767400042	51.0011295737	53.9288766826
1055.0	30.3800018234	51.3297177452	58.0812410622	54.2859656023	53.2841182877
1060.0	30.5690595826	50.5199345247	56.9008473425	57.3679835498	54.4699137274
1065.0	29.7689640012	51.3057329193	58.347055816	52.8203886111	54.4375150154
1070.0	29.6555932333	52.3804618842	58.264884783	50.4043444041	53.9050641283
1075.0	30.4416797882	53.3498142312	57.538340258	51.8020771573	57.6316080859
1080.0	31.3358129465	52.7483414264	56.9961732151	52.8565258187	56.7731372162
1085.0	30.1223239552	52.1726275696	56.4720922423	51.7448182576	54.6589391322
1090.0	30.0918444233	53.0371359967	57.0790705498	48.4920037667	53.6344314137
1095.0	30.3420694881	52.1833253098	56.5472481817	51.5546600433	54.1600878604
1100.0	30.0576332731	52.2733969695	57.6189485436	53.928567015	53.4369634084
1105.0	29.5245594586	51.6039412796	58.2418827651	51.5010901837	54.8547466042
1110.0	29.8758901632	51.3503699974	58.0742131781	48.286688186	54.8780015908
1115.0	30.1127578383	50.0375083055	58.8689746389	53.8370542232	54.4469101475
1120.0	29.8315094922	50.5529477543	57.7182022449	57.4347804033	55.1697278702
1125.0	28.9264972997	50.6254307352	60.2520353775	49.2866261709	55.4417069297
1130.0	29.449727498	50.8323218385	58.1435802566	54.90883003	55.523731353
1135.0	29.2356488497	49.8119682093	58.7028515142	58.6443380313	56.0953483363
1140.0	29.3169817838	51.0090818921	57.95779255	54.9539386053	55.7751809831
1145.0	29.3492456666	51.0457646698	59.2320206006	49.6907973593	55.0534150902
1150.0	29.7817722748	51.9618325538	56.2697666617	49.6242259218	55.9450798317
1155.0	30.3506279853	50.5660599827	57.7684362286	43.6166237582	55.4551329436
1160.0	30.0644567255	52.269980379	56.1330188036	47.2076951436	55.4362240076
1165.0	29.8540084314	52.4709028928	57.2718812619	46.4832811991	54.7037005689
1170.0	29.7610411383	51.286432991	58.1203634583	50.9974716742	54.8590545415
1175.0	30.7749158967	52.4286269172	55.2049054746	55.3534430558	53.8774620706
1180.0	29.6500843125	53.2787968785	56.7304518283	56.2749641353	53.811703195
1185.0	29.790158959	52.179805268	57.2525020345	60.1191946123	53.7763534896
1190.0	29.9365371464	52.5733404537	56.9725017606	55.141049746	53.8398618451
1195.0	30.4594914313	53.5087747418	55.2051039475	52.3237054198	53.7308722556
1200.0	30.4200042461	52.6270969183	55.6895725453	50.0276122309	54.4851412718
1205.0	30.6480488807	51.9805316147	56.1958897245	50.0056099089	54.2221345789
1210.0	30.5103344061	51.8999062563	55.3581684405	53.3879774012	54.9939743945
1215.0	30.0683398065	51.645770501	54.6334973648	55.3595617529	56.5871435214
1220.0	30.510783647	52.108979881	55.1027181087	49.9839669559	55.3542375313
1225.0	30.6932594576	52.9822466701	55.208589081	49.7116220573	54.0480000427
