# Time(ps)	CHL1	POPC	POPI	POPI13	DOPC
-5.0	31.5106587421	55.5371388837	54.45992821	57.8672271713	55.2618357198
-5.0	31.7051378542	54.866107803	54.8773406402	52.7004178644	55.6849225451
-5.0	31.6274370754	54.9119846656	55.3908781745	57.8707963583	54.8152534903
-5.0	31.733210251	56.3904192417	55.3688415116	60.9031433255	52.8417498794
-5.0	31.0878230041	55.6521482631	56.2317931498	56.7803899733	54.5064190257
-5.0	32.0986975722	55.6299250962	55.6814910311	60.207081811	52.6595120584
-5.0	31.5455227279	55.7125169835	56.2274179035	58.819074304	53.3306787652
-5.0	31.0363442681	56.1542863952	56.5724781995	56.4857329824	53.8300122916
-5.0	31.4906469594	54.8517292633	56.9312294265	55.0268310355	54.047120131
-5.0	31.4612052368	56.8972439385	55.7517288621	50.6748900746	53.5571776759
-5.0	30.8789252877	55.9180458816	54.1471819747	61.6155583883	56.0508494499
-5.0	31.140024178	56.2378815593	54.9249463482	59.1412637342	54.7564354877
-5.0	31.4621073508	54.5221856646	54.6547601882	62.4374697201	55.7413759655
-5.0	32.1269526281	54.9051983343	54.293684757	62.8471973747	54.3128270507
-5.0	31.9768184374	54.9158433626	54.1640054513	67.9750754694	54.2062734954
-5.0	31.5985568378	54.4475361317	55.9921906861	64.7030430369	54.1129209549
-5.0	31.3623517953	54.226960957	55.8187297711	62.9890465809	55.1333703104
-5.0	31.0825590063	55.0372005969	56.1849067717	56.7769620858	55.174465163
-5.0	31.3662545454	54.547804919	56.88105033	59.8789621445	54.1597340935
-5.0	31.2712363466	55.0439087953	56.7540612369	60.0864386641	53.94719823
-5.0	30.4175580654	56.0364078451	56.9297146433	56.1417216638	54.898457718
-5.0	30.7387899218	53.7818693764	58.1807145318	62.5323427913	54.7454915107
-5.0	31.236119676	57.3208170038	55.7283171178	61.0783091957	52.5645791351
-5.0	31.1193636254	58.0485493882	56.5533780452	56.5409204404	51.7814830291
-5.0	31.4871818253	56.0474128615	55.6725724903	56.7754767295	53.8162947326
-5.0	32.3667675223	54.8503259591	55.3622585972	57.2177998328	53.4892458716
-5.0	30.8072871979	55.9252812284	56.1616015198	54.8332939181	55.0523379593
-5.0	31.0075088396	57.1870082296	55.0041184821	61.7955802949	53.7355457477
-5.0	31.5778437512	54.7280338942	57.9100078255	55.4364500866	53.0744922225
-5.0	31.8842853619	54.6333707897	56.6853015191	57.2007072012	53.4821134018
-5.0	31.36963505	54.7097158771	58.9548922033	64.4776221741	51.6647485714
-5.0	31.7065392422	54.5151122316	58.2560942459	62.0692582617	52.0553685325
-5.0	31.2410274328	56.016979351	57.6928611906	53.5531848118	52.8430431655
-5.0	31.6794972478	55.7723621253	56.4445442521	53.7339311026	53.3160537404
-5.0	31.4272704985	56.0046468107	55.9566138092	63.380880748	53.0626059748
-5.0	31.7067037381	54.0974162609	57.2695833432	63.5074463191	53.2166989466
-5.0	32.4261745222	54.3399411887	55.2104672451	62.0538338229	53.5337615803
-5.0	32.176676439	55.2043637673	56.6387476753	58.1293902657	52.2753793527
-5.0	32.0328145079	55.4705071653	55.2378990561	61.1975260163	53.2508970803
-5.0	31.6045468344	54.3173308805	58.5938374256	62.4560052759	52.1143574637
-5.0	31.8213002846	55.0345106606	55.4511949781	57.6499858072	54.2726198734
-5.0	31.6050426373	56.0825804734	57.0875338814	59.7379617449	51.9756045898
-5.0	31.7265509044	56.1538728882	55.9676063787	59.589929257	52.6840973199
-5.0	31.7230502294	56.0168428595	57.1137351238	59.873919941	51.7682784601
-5.0	31.5541129635	55.4436328262	57.4504466635	58.8231959028	52.4812506851
-5.0	31.771617431	56.8472603377	55.4835177799	57.3970460918	52.555571626
-5.0	32.1504868144	55.8633747112	55.9809399812	63.4446366524	51.7291652578
-5.0	30.7887938249	58.2854326309	55.501707201	60.6708583068	52.739256135
-5.0	30.9582856219	57.3288503385	55.3293527972	69.510946741	52.6279395837
-5.0	31.052685364	55.7184927789	55.3951769427	55.9474121512	55.3465384224
-5.0	31.7768736535	55.7965038626	53.6466250794	60.6633320115	54.9223699142
-5.0	31.8399518373	54.4655006215	54.0312420483	60.7636950305	55.7709367595
-5.0	32.0898667785	54.9336652224	53.9989710324	62.1913884881	54.6892633334
-5.0	31.9373758754	56.5455214746	54.7515565873	63.5898699992	52.5653006528
-5.0	32.0731000718	54.7857120585	54.2711604368	62.1221041569	54.632726551
-5.0	31.3829647671	56.7716631396	52.9620501925	64.4270207151	54.974666306
-5.0	31.3628925495	57.1535623939	54.1667615726	65.9629525875	53.3951461143
-5.0	30.519852464	56.4161154408	55.2445789268	67.8459295087	54.6603173549
-5.0	31.4109222144	55.6404272541	55.1040560724	70.1575164265	53.5492332568
-5.0	31.9135542015	54.5687375951	53.6704989181	71.5890269401	54.7627492088
-5.0	31.926984738	55.9385795625	55.1118002648	63.6211712348	52.8655226602
-5.0	31.6357554208	55.8243552646	56.3050044432	55.9359366281	53.2568876658
-5.0	32.3822880416	55.0930120627	53.8925965773	61.8861073523	54.0713345216
-5.0	32.5626827796	54.3103915125	54.9287811753	61.3645004839	53.6128407241
-5.0	32.4497309031	53.8867095787	54.2853148137	59.9669364345	54.981131912
-5.0	31.6976834526	53.8503209944	54.3978371635	64.3797590275	55.9790857458
-5.0	31.527714487	55.4890895297	54.2726253587	64.909025308	54.7400954125
-5.0	31.9359152059	54.7941972378	53.9435949656	65.8396920678	54.8216296108
-5.0	31.8222886972	55.0361491421	53.3829979642	67.0407706496	55.1914212799
-5.0	32.1615277331	54.0756435687	54.6560012751	68.1698279658	54.2147803108
-5.0	32.1908598318	54.1159139397	54.0401830569	67.1323269395	54.7738093907
-5.0	31.3722596479	54.7862287433	53.9742490811	63.7239529933	56.1409204854
-5.0	31.2770338709	55.7995223829	55.4399584631	60.8493831021	54.2864223932
-5.0	31.2315494583	54.3539679691	54.781442766	63.0132031981	56.1992860084
-5.0	31.2221655254	54.1996667613	54.807787811	65.6592204114	56.0839369792
-5.0	31.2269405239	54.1792343789	54.9232351945	64.4831708603	56.1085681224
-5.0	31.9396111404	51.7326094833	56.4324641478	62.678732653	55.9519168748
-5.0	32.4214888986	52.9642947194	55.4789188825	60.1780181186	54.8647091692
