# Degree	Number_of_Sterols
32.8	0.000494888475836
32.9	0.000527416356877
33.0	0.000520446096654
33.1	0.000490241635688
33.2	0.000432156133829
33.3	0.000478624535316
33.4	0.000450743494424
33.5	0.000471654275093
33.6	0.00042750929368
33.7	0.000443773234201
33.8	0.000448420074349
33.9	0.000425185873606
34.0	0.000404275092937
34.1	0.000381040892193
34.2	0.000420539033457
34.3	0.000376394052045
34.4	0.000369423791822
34.5	0.000378717472119
34.6	0.000404275092937
34.7	0.000399628252788
34.8	0.000313661710037
34.9	0.000315985130112
35.0	0.000362453531599
35.1	0.000269516728625
35.2	0.000315985130112
35.3	0.000371747211896
35.4	0.000329925650558
35.5	0.000325278810409
35.6	0.000350836431227
35.7	0.000297397769517
35.8	0.000341542750929
35.9	0.000276486988848
36.0	0.000269516728625
36.1	0.000262546468401
36.2	0.000276486988848
36.3	0.000278810408922
36.4	0.000313661710037
36.5	0.000253252788104
36.6	0.000239312267658
36.7	0.000274163568773
36.8	0.000276486988848
36.9	0.000288104089219
37.0	0.000204460966543
37.1	0.000262546468401
37.2	0.000216078066914
37.3	0.000211431226766
37.4	0.000211431226766
37.5	0.00025092936803
37.6	0.000257899628253
37.7	0.000216078066914
37.8	0.000236988847584
37.9	0.000216078066914
38.0	0.00019749070632
38.1	0.000223048327138
38.2	0.000239312267658
38.3	0.00019749070632
38.4	0.000162639405204
38.5	0.000162639405204
38.6	0.000183550185874
38.7	0.000206784386617
38.8	0.000148698884758
38.9	0.000137081784387
39.0	0.000188197026022
39.1	0.000204460966543
39.2	0.000190520446097
39.3	0.000157992565056
39.4	0.000162639405204
39.5	0.000102230483271
39.6	0.000192843866171
39.7	0.000164962825279
39.8	0.000132434944238
39.9	0.000153345724907
40.0	0.000167286245353
40.1	0.000155669144981
40.2	0.000118494423792
40.3	0.000146375464684
40.4	0.000134758364312
40.5	0.000113847583643
40.6	0.00014405204461
40.7	0.000123141263941
40.8	0.000153345724907
40.9	9.9907063197e-05
41.0	9.75836431227e-05
41.1	0.000139405204461
41.2	0.000123141263941
41.3	0.000146375464684
41.4	0.00010687732342
41.5	0.000134758364312
41.6	0.000125464684015
41.7	0.000109200743494
41.8	0.000109200743494
41.9	0.000109200743494
42.0	0.000127788104089
42.1	0.000116171003717
42.2	9.52602230483e-05
42.3	9.52602230483e-05
42.4	0.000104553903346
42.5	0.000120817843866
42.6	9.52602230483e-05
42.7	9.06133828996e-05
42.8	0.000104553903346
42.9	0.000116171003717
43.0	0.00010687732342
43.1	9.2936802974e-05
43.2	9.52602230483e-05
43.3	9.06133828996e-05
43.4	8.36431226766e-05
43.5	7.43494423792e-05
43.6	6.50557620818e-05
43.7	0.000116171003717
43.8	7.43494423792e-05
43.9	8.82899628253e-05
44.0	6.04089219331e-05
44.1	7.20260223048e-05
44.2	9.2936802974e-05
44.3	7.66728624535e-05
44.4	8.36431226766e-05
44.5	7.89962825279e-05
44.6	6.04089219331e-05
44.7	5.80855018587e-05
44.8	5.343866171e-05
44.9	5.80855018587e-05
45.0	6.73791821561e-05
45.1	8.82899628253e-05
45.2	6.73791821561e-05
45.3	6.73791821561e-05
45.4	5.80855018587e-05
45.5	4.87918215613e-05
45.6	6.04089219331e-05
45.7	2.78810408922e-05
45.8	6.27323420074e-05
45.9	4.87918215613e-05
46.0	5.57620817844e-05
46.1	6.73791821561e-05
46.2	6.73791821561e-05
46.3	6.50557620818e-05
46.4	5.57620817844e-05
46.5	4.41449814126e-05
46.6	5.57620817844e-05
46.7	5.11152416357e-05
46.8	3.02044609665e-05
46.9	3.94981412639e-05
47.0	5.11152416357e-05
47.1	3.71747211896e-05
47.2	5.80855018587e-05
47.3	3.02044609665e-05
47.4	4.6468401487e-05
47.5	6.50557620818e-05
47.6	5.11152416357e-05
47.7	5.11152416357e-05
47.8	4.18215613383e-05
47.9	6.04089219331e-05
48.0	3.94981412639e-05
48.1	3.71747211896e-05
48.2	4.18215613383e-05
48.3	2.55576208178e-05
48.4	3.71747211896e-05
48.5	3.48513011152e-05
48.6	4.6468401487e-05
48.7	2.78810408922e-05
48.8	3.48513011152e-05
48.9	2.78810408922e-05
49.0	3.02044609665e-05
49.1	3.71747211896e-05
49.2	1.85873605948e-05
49.3	5.343866171e-05
49.4	3.71747211896e-05
49.5	4.18215613383e-05
49.6	2.55576208178e-05
49.7	3.02044609665e-05
49.8	2.55576208178e-05
49.9	3.25278810409e-05
50.0	2.55576208178e-05
50.1	1.62639405204e-05
50.2	2.09107806691e-05
50.3	2.09107806691e-05
50.4	2.78810408922e-05
50.5	3.71747211896e-05
50.6	2.09107806691e-05
50.7	3.48513011152e-05
50.8	1.62639405204e-05
50.9	3.02044609665e-05
51.0	1.85873605948e-05
51.1	3.25278810409e-05
51.2	2.32342007435e-05
51.3	2.09107806691e-05
51.4	3.02044609665e-05
51.5	2.09107806691e-05
51.6	3.25278810409e-05
51.7	2.55576208178e-05
51.8	4.41449814126e-05
51.9	3.02044609665e-05
52.0	6.97026022305e-06
52.1	2.55576208178e-05
52.2	2.32342007435e-05
52.3	3.71747211896e-05
52.4	2.32342007435e-05
52.5	2.32342007435e-05
52.6	1.39405204461e-05
52.7	1.39405204461e-05
52.8	3.71747211896e-05
52.9	1.16171003717e-05
53.0	2.09107806691e-05
53.1	3.25278810409e-05
53.2	2.09107806691e-05
53.3	2.09107806691e-05
53.4	9.2936802974e-06
53.5	2.55576208178e-05
53.6	9.2936802974e-06
53.7	2.78810408922e-05
53.8	1.85873605948e-05
53.9	1.62639405204e-05
54.0	2.32342007435e-05
54.1	1.62639405204e-05
54.2	6.97026022305e-06
54.3	1.62639405204e-05
54.4	1.85873605948e-05
54.5	1.85873605948e-05
54.6	1.85873605948e-05
54.7	1.39405204461e-05
54.8	1.85873605948e-05
54.9	1.62639405204e-05
55.0	1.85873605948e-05
55.1	1.39405204461e-05
55.2	1.16171003717e-05
55.3	1.62639405204e-05
55.4	1.85873605948e-05
55.5	1.16171003717e-05
55.6	1.62639405204e-05
55.7	1.62639405204e-05
55.8	1.85873605948e-05
55.9	2.32342007435e-05
56.0	9.2936802974e-06
56.1	4.6468401487e-06
56.2	1.85873605948e-05
56.3	1.62639405204e-05
56.4	4.6468401487e-06
56.5	6.97026022305e-06
56.6	1.85873605948e-05
56.7	2.32342007435e-05
56.8	2.32342007435e-06
56.9	1.85873605948e-05
57.0	6.97026022305e-06
57.1	6.97026022305e-06
57.2	9.2936802974e-06
57.3	1.16171003717e-05
57.4	6.97026022305e-06
57.5	4.6468401487e-06
57.6	1.39405204461e-05
57.7	1.16171003717e-05
57.8	4.6468401487e-06
57.9	4.6468401487e-06
58.0	9.2936802974e-06
58.1	1.85873605948e-05
58.2	1.16171003717e-05
58.3	2.32342007435e-06
58.4	1.85873605948e-05
58.5	4.6468401487e-06
58.6	9.2936802974e-06
58.7	1.16171003717e-05
58.8	2.32342007435e-06
58.9	9.2936802974e-06
59.0	2.32342007435e-06
59.1	4.6468401487e-06
59.2	4.6468401487e-06
59.3	2.32342007435e-06
59.4	6.97026022305e-06
59.5	1.16171003717e-05
59.6	4.6468401487e-06
59.7	9.2936802974e-06
59.8	4.6468401487e-06
59.9	1.16171003717e-05
60.0	2.32342007435e-06
60.1	4.6468401487e-06
60.2	4.6468401487e-06
60.3	4.6468401487e-06
60.4	6.97026022305e-06
60.5	4.6468401487e-06
60.6	2.32342007435e-06
60.7	4.6468401487e-06
60.8	4.6468401487e-06
60.9	6.97026022305e-06
61.0	4.6468401487e-06
61.1	2.32342007435e-06
61.2	2.32342007435e-06
61.3	4.6468401487e-06
61.4	9.2936802974e-06
61.5	2.32342007435e-06
61.6	2.32342007435e-06
61.7	6.97026022305e-06
61.8	2.32342007435e-06
61.9	6.97026022305e-06
62.0	2.32342007435e-06
62.1	0.0
62.2	9.2936802974e-06
62.3	2.32342007435e-06
62.4	4.6468401487e-06
62.5	6.97026022305e-06
