# Time(ps)	Thickness
1425.0	44.8702250163
1430.0	45.0039978027
1435.0	45.3098632813
1440.0	45.0825520833
1445.0	45.3047505697
1450.0	44.8003458659
1455.0	45.4049194336
1460.0	45.116003418
1465.0	45.0384887695
1470.0	44.9375630697
1475.0	45.0284362793
1480.0	45.1726786296
1485.0	45.1048624674
1490.0	45.1430277507
1495.0	44.7198262533
1500.0	44.7252563477
1505.0	44.8335286458
1510.0	44.6316955566
1515.0	45.0463663737
1520.0	44.8480163574
1525.0	44.7107788086
1530.0	44.7435099284
1535.0	44.8283040365
1540.0	44.8148091634
1545.0	44.8348734538
1550.0	44.5538452148
1555.0	44.5495829264
1560.0	44.3501200358
1565.0	44.3845743815
1570.0	44.2560852051
1575.0	44.8231119792
1580.0	44.7587097168
1585.0	44.8301289876
1590.0	44.6781738281
1595.0	44.6081929525
1600.0	44.7808125814
1605.0	44.469736735
1610.0	44.477927653
1615.0	44.3913675944
1620.0	44.347454834
1625.0	44.6717976888
1630.0	44.622273763
1635.0	44.906825765
1640.0	44.930871582
1645.0	44.9496520996
1650.0	45.0042826335
1655.0	45.1186991374
1660.0	45.0599955241
1665.0	45.272273763
1670.0	45.1377665202
1675.0	44.8389322917
1680.0	44.8401509603
1685.0	44.963494873
1690.0	45.2856750488
1695.0	45.159761556
1700.0	45.1976460775
1705.0	45.2424825033
1710.0	45.0597859701
1715.0	45.350793457
1720.0	45.6548380534
1725.0	45.5037943522
1730.0	45.5378377279
1735.0	45.1210367839
1740.0	45.0644002279
1745.0	44.7128153483
1750.0	45.1785888672
1755.0	45.6354329427
1760.0	45.3952087402
1765.0	44.9252726237
1770.0	45.2508931478
1775.0	44.9426778158
1780.0	44.8526855469
1785.0	44.9554016113
1790.0	44.9831156413
1795.0	45.2050272624
1800.0	45.2059651693
1805.0	44.8865193685
1810.0	44.7913879395
1815.0	44.4945576986
1820.0	44.8459818522
1825.0	45.1863728841
1830.0	44.8913736979
1835.0	44.8942504883
1840.0	44.8070780436
1845.0	44.7597473145
1850.0	45.2760884603
1855.0	44.7311706543
1860.0	44.4374369303
1865.0	44.9679158529
1870.0	45.2143717448
1875.0	45.0073425293
1880.0	45.1309285482
1885.0	45.3052897135
1890.0	44.9631490072
1895.0	44.5769205729
1900.0	45.1001322428
1905.0	45.2153910319
1910.0	45.0155782064
1915.0	45.3136535645
1920.0	44.8994466146
1925.0	45.489074707
1930.0	45.3351216634
1935.0	44.7759175618
1940.0	45.0222880046
1945.0	45.0539733887
1950.0	45.1604797363
1955.0	44.7218159993
1960.0	44.7805074056
1965.0	44.9854166667
1970.0	45.4862955729
1975.0	45.5518676758
1980.0	45.672660319
1985.0	45.2513549805
1990.0	45.4758728027
1995.0	45.364054362
2000.0	45.1524495443
2005.0	44.7467061361
2010.0	44.5370076497
2015.0	44.4880533854
2020.0	44.5308186849
2025.0	44.8448221842
2030.0	44.548819987
2035.0	44.7082845052
2040.0	44.4805114746
2045.0	44.399625651
2050.0	44.4346272786
2055.0	44.3589050293
2060.0	43.9733154297
2065.0	44.3309834798
2070.0	44.5722635905
2075.0	44.8405965169
2080.0	44.5526753743
2085.0	44.6613138835
2090.0	44.9540100098
2095.0	44.9800516764
2100.0	44.9231587728
2105.0	44.8602172852
2110.0	44.9509236654
2115.0	44.7851969401
2120.0	44.9829040527
2125.0	45.153116862
2130.0	44.8718200684
2135.0	44.5903788249
2140.0	44.6757588704
2145.0	44.5726806641
2150.0	44.6595316569
2155.0	44.4771789551
2160.0	44.3117390951
2165.0	44.9049397786
2170.0	44.6911824544
2175.0	44.8798400879
2180.0	44.6460998535
2185.0	44.9325785319
2190.0	44.8280822754
2195.0	44.5444478353
