# Degree	Number_of_Sterols
26.5	0.00222118959108
26.6	0.00227230483271
26.7	0.00215381040892
26.8	0.0022281598513
26.9	0.00229089219331
27.0	0.00213522304833
27.1	0.002218866171
27.2	0.00213057620818
27.3	0.00223513011152
27.4	0.00218866171004
27.5	0.00220027881041
27.6	0.00199349442379
27.7	0.00207946096654
27.8	0.00204228624535
27.9	0.00195399628253
28.0	0.00219563197026
28.1	0.00210734200743
28.2	0.00198884758364
28.3	0.00205855018587
28.4	0.00194470260223
28.5	0.00185176579926
28.6	0.00198652416357
28.7	0.00188197026022
28.8	0.00187035315985
28.9	0.00190752788104
29.0	0.00211663568773
29.1	0.00189823420074
29.2	0.00195864312268
29.3	0.00191449814126
29.4	0.00193540892193
29.5	0.00179832713755
29.6	0.00180529739777
29.7	0.00184479553903
29.8	0.00178903345725
29.9	0.00182156133829
30.0	0.0017030669145
30.1	0.00185176579926
30.2	0.00184014869888
30.3	0.00176579925651
30.4	0.00180065055762
30.5	0.00177741635688
30.6	0.00159851301115
30.7	0.00166124535316
30.8	0.00174488847584
30.9	0.00170771375465
31.0	0.00162407063197
31.1	0.00166821561338
31.2	0.00175418215613
31.3	0.0016844795539
31.4	0.00166124535316
31.5	0.00162639405204
31.6	0.001593866171
31.7	0.00165195167286
31.8	0.00158689591078
31.9	0.00161013011152
32.0	0.00151951672862
32.1	0.00153810408922
32.2	0.00151951672862
32.3	0.00161942379182
32.4	0.0015125464684
32.5	0.00148698884758
32.6	0.00153345724907
32.7	0.00147769516729
32.8	0.00146143122677
32.9	0.00140102230483
33.0	0.00144284386617
33.1	0.00144981412639
33.2	0.0014312267658
33.3	0.00149163568773
33.4	0.00148234200743
33.5	0.00141728624535
33.6	0.00140799256506
33.7	0.00140566914498
33.8	0.00146143122677
33.9	0.00132667286245
34.0	0.00141960966543
34.1	0.00138475836431
34.2	0.00137314126394
34.3	0.00139637546468
34.4	0.00136849442379
34.5	0.00127323420074
34.6	0.00140566914498
34.7	0.00135920074349
34.8	0.00132899628253
34.9	0.00122444237918
35.0	0.00127323420074
35.1	0.00133596654275
35.2	0.00122676579926
35.3	0.00126626394052
35.4	0.00120817843866
35.5	0.00113150557621
35.6	0.00127323420074
35.7	0.0012407063197
35.8	0.00125
35.9	0.00117565055762
36.0	0.00128252788104
36.1	0.00125
36.2	0.00116403345725
36.3	0.00113150557621
36.4	0.0011593866171
36.5	0.00119423791822
36.6	0.00122444237918
36.7	0.00119191449814
36.8	0.00116635687732
36.9	0.00108039033457
37.0	0.00108503717472
37.1	0.00114312267658
37.2	0.00110130111524
37.3	0.00102927509294
37.4	0.00110594795539
37.5	0.00112685873606
37.6	0.0010687732342
37.7	0.00111291821561
37.8	0.00101765799257
37.9	0.00105250929368
38.0	0.00105250929368
38.1	0.00107109665428
38.2	0.00100836431227
38.3	0.00102927509294
38.4	0.00110130111524
38.5	0.000985130111524
38.6	0.000980483271375
38.7	0.000980483271375
38.8	0.00107342007435
38.9	0.000943308550186
39.0	0.0010687732342
39.1	0.00092936802974
39.2	0.000989776951673
39.3	0.000871282527881
39.4	0.000992100371747
39.5	0.000903810408922
39.6	0.000894516728625
39.7	0.000996747211896
39.8	0.000936338289963
39.9	0.000924721189591
40.0	0.000978159851301
40.1	0.000906133828996
40.2	0.000903810408922
40.3	0.000868959107807
40.4	0.000841078066914
40.5	0.000889869888476
40.6	0.000820167286245
40.7	0.000848048327138
40.8	0.00092936802974
40.9	0.000906133828996
41.0	0.000957249070632
41.1	0.00087592936803
41.2	0.000759758364312
41.3	0.000752788104089
41.4	0.000829460966543
41.5	0.000878252788104
41.6	0.00076905204461
41.7	0.000820167286245
41.8	0.000864312267658
41.9	0.000803903345725
42.0	0.00078531598513
42.1	0.000766728624535
42.2	0.000778345724907
42.3	0.000789962825279
42.4	0.000757434944238
42.5	0.000796933085502
42.6	0.000703996282528
42.7	0.000685408921933
42.8	0.000789962825279
42.9	0.000748141263941
43.0	0.000699349442379
43.1	0.000687732342007
43.2	0.000699349442379
43.3	0.00073187732342
43.4	0.000776022304833
43.5	0.000692379182156
43.6	0.000650557620818
43.7	0.00067843866171
43.8	0.000650557620818
43.9	0.000697026022305
44.0	0.000687732342007
44.1	0.000697026022305
44.2	0.000664498141264
44.3	0.000604089219331
44.4	0.000685408921933
44.5	0.00064126394052
44.6	0.000648234200743
44.7	0.000657527881041
44.8	0.000606412639405
44.9	0.000613382899628
45.0	0.000625
45.1	0.000648234200743
45.2	0.000606412639405
45.3	0.00051812267658
45.4	0.000536710037175
45.5	0.000541356877323
45.6	0.000543680297398
45.7	0.000564591078067
45.8	0.000580855018587
45.9	0.000601765799257
46.0	0.000508828996283
46.1	0.000515799256506
46.2	0.000539033457249
46.3	0.000562267657993
46.4	0.000566914498141
46.5	0.000506505576208
46.6	0.000532063197026
46.7	0.000532063197026
46.8	0.00048094795539
46.9	0.000492565055762
47.0	0.000513475836431
47.1	0.00046468401487
47.2	0.000462360594796
47.3	0.000441449814126
47.4	0.000543680297398
47.5	0.000478624535316
47.6	0.000406598513011
47.7	0.000420539033457
47.8	0.00046468401487
47.9	0.000462360594796
48.0	0.000434479553903
48.1	0.000455390334572
48.2	0.000455390334572
48.3	0.000439126394052
48.4	0.00041124535316
48.5	0.000439126394052
48.6	0.000425185873606
48.7	0.000420539033457
48.8	0.000420539033457
48.9	0.000432156133829
49.0	0.000457713754647
49.1	0.000376394052045
49.2	0.000355483271375
49.3	0.000406598513011
49.4	0.000415892193309
49.5	0.000448420074349
49.6	0.000383364312268
49.7	0.000383364312268
49.8	0.000397304832714
49.9	0.000332249070632
50.0	0.000383364312268
50.1	0.000371747211896
50.2	0.000369423791822
50.3	0.000381040892193
50.4	0.000369423791822
50.5	0.000383364312268
50.6	0.000369423791822
50.7	0.000313661710037
50.8	0.000297397769517
50.9	0.000371747211896
51.0	0.000346189591078
51.1	0.000367100371747
51.2	0.000315985130112
51.3	0.000364776951673
51.4	0.00030436802974
51.5	0.000309014869888
51.6	0.000332249070632
51.7	0.00032063197026
51.8	0.000285780669145
51.9	0.000292750929368
52.0	0.000264869888476
52.1	0.000262546468401
52.2	0.000264869888476
52.3	0.000274163568773
52.4	0.000290427509294
52.5	0.00026719330855
52.6	0.000264869888476
52.7	0.000292750929368
52.8	0.000276486988848
52.9	0.000262546468401
53.0	0.000269516728625
53.1	0.000241635687732
53.2	0.000302044609665
53.3	0.000271840148699
53.4	0.000269516728625
53.5	0.000209107806691
53.6	0.000218401486989
53.7	0.000257899628253
53.8	0.000241635687732
53.9	0.000225371747212
54.0	0.000260223048327
54.1	0.000225371747212
54.2	0.000232342007435
54.3	0.000190520446097
54.4	0.000220724907063
54.5	0.000246282527881
54.6	0.000183550185874
54.7	0.000239312267658
54.8	0.000162639405204
54.9	0.000218401486989
55.0	0.000209107806691
55.1	0.000190520446097
55.2	0.000185873605948
55.3	0.000202137546468
55.4	0.00019749070632
55.5	0.000162639405204
55.6	0.000183550185874
55.7	0.000167286245353
55.8	0.000151022304833
55.9	0.000151022304833
56.0	0.000174256505576
56.1	0.000146375464684
56.2	0.000132434944238
56.3	0.00021375464684
56.4	0.00016031598513
56.5	0.000164962825279
56.6	0.000167286245353
56.7	0.000146375464684
56.8	0.000164962825279
56.9	0.00019749070632
57.0	0.000151022304833
57.1	0.00010687732342
57.2	0.000111524163569
57.3	0.000137081784387
57.4	0.000116171003717
57.5	0.000123141263941
57.6	0.000153345724907
57.7	0.000155669144981
57.8	0.000148698884758
57.9	0.00014405204461
58.0	0.000151022304833
58.1	9.52602230483e-05
58.2	0.000118494423792
58.3	0.000125464684015
58.4	0.000118494423792
58.5	0.000113847583643
58.6	0.000109200743494
58.7	0.000104553903346
58.8	0.000111524163569
58.9	9.2936802974e-05
59.0	0.000118494423792
59.1	0.000127788104089
59.2	7.20260223048e-05
59.3	9.9907063197e-05
59.4	9.06133828996e-05
59.5	0.000111524163569
59.6	8.13197026022e-05
59.7	7.66728624535e-05
59.8	8.82899628253e-05
59.9	9.52602230483e-05
60.0	7.20260223048e-05
60.1	8.36431226766e-05
60.2	0.000104553903346
60.3	6.73791821561e-05
60.4	9.06133828996e-05
60.5	0.000104553903346
60.6	9.9907063197e-05
60.7	5.80855018587e-05
60.8	9.2936802974e-05
60.9	9.06133828996e-05
61.0	0.000116171003717
61.1	7.66728624535e-05
61.2	7.43494423792e-05
61.3	8.36431226766e-05
61.4	6.50557620818e-05
61.5	7.89962825279e-05
61.6	6.27323420074e-05
61.7	5.57620817844e-05
61.8	8.59665427509e-05
61.9	8.13197026022e-05
62.0	6.27323420074e-05
62.1	5.343866171e-05
62.2	6.97026022305e-05
62.3	6.04089219331e-05
62.4	7.20260223048e-05
62.5	6.04089219331e-05
62.6	6.73791821561e-05
62.7	4.41449814126e-05
62.8	5.343866171e-05
62.9	7.20260223048e-05
63.0	7.66728624535e-05
63.1	5.11152416357e-05
63.2	5.80855018587e-05
63.3	5.57620817844e-05
63.4	4.6468401487e-05
63.5	4.6468401487e-05
63.6	4.6468401487e-05
63.7	4.6468401487e-05
63.8	5.57620817844e-05
63.9	5.80855018587e-05
64.0	7.43494423792e-05
64.1	6.50557620818e-05
64.2	3.48513011152e-05
64.3	4.6468401487e-05
64.4	3.02044609665e-05
64.5	3.48513011152e-05
64.6	5.11152416357e-05
64.7	3.48513011152e-05
64.8	4.87918215613e-05
64.9	3.94981412639e-05
65.0	3.02044609665e-05
65.1	2.32342007435e-05
65.2	3.71747211896e-05
65.3	3.25278810409e-05
65.4	5.11152416357e-05
65.5	3.48513011152e-05
65.6	3.25278810409e-05
65.7	2.09107806691e-05
65.8	3.25278810409e-05
65.9	2.78810408922e-05
66.0	3.25278810409e-05
66.1	2.32342007435e-05
66.2	2.09107806691e-05
66.3	1.85873605948e-05
66.4	3.02044609665e-05
66.5	5.11152416357e-05
66.6	3.71747211896e-05
66.7	3.02044609665e-05
66.8	2.32342007435e-05
66.9	2.78810408922e-05
67.0	3.71747211896e-05
67.1	3.48513011152e-05
67.2	2.32342007435e-05
67.3	3.94981412639e-05
67.4	2.32342007435e-05
67.5	3.02044609665e-05
67.6	1.85873605948e-05
67.7	3.02044609665e-05
67.8	3.48513011152e-05
67.9	2.78810408922e-05
68.0	2.09107806691e-05
68.1	1.85873605948e-05
68.2	1.39405204461e-05
68.3	3.48513011152e-05
68.4	2.55576208178e-05
68.5	2.32342007435e-05
68.6	1.39405204461e-05
68.7	1.85873605948e-05
68.8	1.85873605948e-05
68.9	2.78810408922e-05
69.0	2.32342007435e-05
69.1	1.62639405204e-05
69.2	3.02044609665e-05
69.3	2.09107806691e-05
69.4	1.16171003717e-05
69.5	3.02044609665e-05
69.6	1.39405204461e-05
69.7	1.62639405204e-05
69.8	1.39405204461e-05
69.9	9.2936802974e-06
70.0	9.2936802974e-06
70.1	1.39405204461e-05
70.2	2.78810408922e-05
70.3	1.62639405204e-05
70.4	1.16171003717e-05
70.5	1.85873605948e-05
70.6	2.09107806691e-05
70.7	1.62639405204e-05
70.8	1.39405204461e-05
70.9	1.16171003717e-05
71.0	2.32342007435e-05
71.1	1.16171003717e-05
71.2	1.62639405204e-05
71.3	1.39405204461e-05
71.4	2.09107806691e-05
71.5	1.16171003717e-05
71.6	2.32342007435e-06
71.7	1.39405204461e-05
71.8	1.39405204461e-05
71.9	1.16171003717e-05
72.0	6.97026022305e-06
72.1	1.39405204461e-05
72.2	9.2936802974e-06
72.3	6.97026022305e-06
72.4	1.62639405204e-05
72.5	2.32342007435e-06
72.6	9.2936802974e-06
72.7	4.6468401487e-06
72.8	9.2936802974e-06
72.9	6.97026022305e-06
73.0	1.62639405204e-05
73.1	1.85873605948e-05
73.2	2.32342007435e-06
73.3	1.85873605948e-05
73.4	1.39405204461e-05
73.5	1.16171003717e-05
73.6	4.6468401487e-06
73.7	4.6468401487e-06
73.8	1.16171003717e-05
73.9	6.97026022305e-06
74.0	6.97026022305e-06
74.1	2.32342007435e-06
74.2	6.97026022305e-06
74.3	2.32342007435e-06
74.4	6.97026022305e-06
74.5	1.39405204461e-05
74.6	9.2936802974e-06
74.7	4.6468401487e-06
74.8	6.97026022305e-06
74.9	4.6468401487e-06
75.0	2.32342007435e-06
75.1	9.2936802974e-06
75.2	6.97026022305e-06
75.3	6.97026022305e-06
75.4	4.6468401487e-06
75.5	6.97026022305e-06
75.6	9.2936802974e-06
75.7	9.2936802974e-06
75.8	0.0
75.9	1.16171003717e-05
76.0	2.32342007435e-06
76.1	6.97026022305e-06
76.2	6.97026022305e-06
76.3	2.32342007435e-06
76.4	6.97026022305e-06
76.5	4.6468401487e-06
76.6	4.6468401487e-06
76.7	0.0
76.8	4.6468401487e-06
76.9	4.6468401487e-06
77.0	2.32342007435e-06
77.1	0.0
77.2	6.97026022305e-06
77.3	1.16171003717e-05
77.4	0.0
77.5	4.6468401487e-06
77.6	9.2936802974e-06
77.7	1.16171003717e-05
77.8	0.0
77.9	4.6468401487e-06
78.0	0.0
78.1	2.32342007435e-06
78.2	2.32342007435e-06
78.3	1.16171003717e-05
78.4	2.32342007435e-06
78.5	2.32342007435e-06
78.6	1.16171003717e-05
78.7	2.32342007435e-06
78.8	2.32342007435e-06
78.9	4.6468401487e-06
79.0	6.97026022305e-06
79.1	2.32342007435e-06
79.2	4.6468401487e-06
79.3	4.6468401487e-06
79.4	4.6468401487e-06
79.5	2.32342007435e-06
79.6	0.0
79.7	0.0
79.8	0.0
79.9	9.2936802974e-06
80.0	2.32342007435e-06
80.1	2.32342007435e-06
80.2	0.0
80.3	4.6468401487e-06
80.4	2.32342007435e-06
80.5	4.6468401487e-06
80.6	2.32342007435e-06
80.7	6.97026022305e-06
80.8	0.0
80.9	2.32342007435e-06
81.0	4.6468401487e-06
81.1	2.32342007435e-06
81.2	2.32342007435e-06
81.3	0.0
81.4	2.32342007435e-06
81.5	2.32342007435e-06
81.6	6.97026022305e-06
81.7	4.6468401487e-06
81.8	6.97026022305e-06
81.9	0.0
82.0	2.32342007435e-06
82.1	0.0
82.2	0.0
82.3	4.6468401487e-06
82.4	4.6468401487e-06
82.5	2.32342007435e-06
82.6	0.0
82.7	6.97026022305e-06
82.8	4.6468401487e-06
82.9	9.2936802974e-06
83.0	0.0
83.1	0.0
83.2	2.32342007435e-06
83.3	2.32342007435e-06
83.4	2.32342007435e-06
83.5	2.32342007435e-06
83.6	2.32342007435e-06
83.7	0.0
83.8	0.0
83.9	0.0
84.0	0.0
84.1	2.32342007435e-06
84.2	0.0
84.3	0.0
84.4	2.32342007435e-06
84.5	2.32342007435e-06
84.6	0.0
84.7	0.0
84.8	2.32342007435e-06
84.9	2.32342007435e-06
85.0	0.0
85.1	0.0
85.2	0.0
85.3	2.32342007435e-06
85.4	0.0
85.5	4.6468401487e-06
85.6	0.0
85.7	2.32342007435e-06
85.8	0.0
85.9	0.0
86.0	2.32342007435e-06
86.1	0.0
86.2	0.0
86.3	0.0
86.4	0.0
86.5	0.0
86.6	0.0
86.7	2.32342007435e-06
86.8	9.2936802974e-06
86.9	2.32342007435e-06
87.0	2.32342007435e-06
87.1	2.32342007435e-06
87.2	0.0
87.3	2.32342007435e-06
87.4	0.0
87.5	0.0
87.6	4.6468401487e-06
87.7	2.32342007435e-06
87.8	2.32342007435e-06
87.9	0.0
88.0	2.32342007435e-06
88.1	0.0
88.2	2.32342007435e-06
88.3	0.0
88.4	2.32342007435e-06
88.5	2.32342007435e-06
88.6	4.6468401487e-06
88.7	0.0
88.8	0.0
88.9	2.32342007435e-06
89.0	0.0
89.1	2.32342007435e-06
89.2	0.0
89.3	0.0
89.4	4.6468401487e-06
89.5	0.0
89.6	0.0
89.7	2.32342007435e-06
89.8	0.0
89.9	0.0
90.0	2.32342007435e-06
