# Time(ps)	Thickness
1825.0	38.8502426147
1830.0	38.9097747803
1835.0	38.5343379974
1840.0	38.5980205536
1845.0	37.7768383026
1850.0	38.448677063
1855.0	38.0534286499
1860.0	38.036157608
1865.0	37.9485588074
1870.0	37.8542556763
1875.0	37.6500091553
1880.0	38.0972270966
1885.0	38.203578949
1890.0	36.9952011108
1895.0	37.2721328735
1900.0	37.5348434448
1905.0	37.9309921265
1910.0	37.2827415466
1915.0	37.1424331665
1920.0	37.3783302307
1925.0	37.3980617523
1930.0	37.152130127
1935.0	37.6098957062
1940.0	37.2279205322
1945.0	37.6977901459
1950.0	37.4817829132
1955.0	37.8499526978
1960.0	38.1344470978
1965.0	38.5614490509
1970.0	37.6383838654
1975.0	37.268705368
1980.0	37.481754303
1985.0	37.5787887573
1990.0	37.9350738525
1995.0	38.5495662689
