# Time(ps)	CHL1	POPC	POPI	POPI13	DOPC
1785.0	29.2540559342	58.0673476321	56.1659712797	77.4677230088	53.7493397009
1790.0	28.9856711703	57.5994325428	57.203623821	82.3893032774	53.3279385407
1795.0	29.7042427183	57.6724712756	57.3226188284	67.6150107489	53.1881804928
1800.0	29.5129048446	57.9616941292	56.6637648238	68.4908502243	53.7869165243
1805.0	28.6935863399	56.2804420672	58.0924509409	74.8389547337	55.1861545157
1810.0	29.6115035717	54.6774840449	58.4549488267	75.8255889272	54.528329692
1815.0	29.1120275814	56.0668648273	57.0053423895	71.5859876001	55.86655948
1820.0	30.1311924655	54.8213369119	58.358393802	67.3597842672	54.2786979644
1825.0	29.180294713	56.1681193008	58.5723041132	67.8182167663	54.5952114909
1830.0	29.2499602671	58.4589196242	55.9549093069	75.1785545626	53.7848175179
1835.0	29.0288530854	57.0693316113	57.5186857214	75.2503948927	54.2019979888
1840.0	29.2898692904	56.5637596884	56.9246656176	84.5061001797	53.7945653827
1845.0	29.9164509254	56.8518503163	55.0928124312	83.2800906277	54.0245831345
1850.0	29.7228550824	54.9866126392	57.3325559795	82.7845018182	54.3108299386
1855.0	30.0155966174	55.0751817436	56.0232456644	81.3799473543	54.9556068227
1860.0	29.9651140486	55.3944443609	56.8825271112	75.2652211344	54.5754556828
1865.0	30.4814678782	54.8982279156	56.9991478959	81.0488526508	53.3555798117
1870.0	29.1012250097	55.2783530379	57.2987139394	74.3064912271	56.1404906701
1875.0	29.3456835948	55.9906222173	57.168672148	76.0858603002	54.8785202862
1880.0	29.6684949577	56.1253107568	56.5002044578	79.8873092674	54.3196879299
1885.0	29.8329371481	57.9817024079	55.5456745546	66.1188977146	54.3702585284
1890.0	29.5998102977	56.6481638854	58.3313449619	61.8201937722	54.0927856681
1895.0	29.034349952	55.8475935128	58.0861101983	70.670956288	55.3599553262
1900.0	29.9125263775	55.3869282948	57.7640291235	68.7548063848	54.5457193802
1905.0	29.8571002283	54.5409639049	58.4823787194	68.6072397995	54.8707675076
1910.0	29.547095253	55.5056727949	57.9340926302	69.5294680868	54.9274253651
1915.0	30.0512935912	55.5257904754	57.8376553177	68.1344132007	54.1251532841
1920.0	30.1839340943	54.7744045443	58.1994798848	70.6876246814	54.0302743232
1925.0	29.9660917528	54.8260537942	58.4534702078	65.6131629275	54.6931649732
1930.0	30.0345867894	55.8464427982	57.7185716769	63.7965638363	54.3788604756
1935.0	29.5569442526	54.1209408464	57.5800026354	72.7660993143	56.2874034077
1940.0	29.787730368	55.3986781214	56.9475385152	67.3087273201	55.6630797857
1945.0	30.1312727069	53.3619637156	59.2223249114	76.431559566	54.0531860548
1950.0	29.602001141	54.6031144594	58.3423572845	73.5129517046	54.9543567347
1955.0	30.21174129	55.1616277611	57.589719285	68.2477605936	54.3802529508
1960.0	30.3719135278	52.9932486905	59.5262118491	71.3987836684	54.1703064911
1965.0	30.7784535319	54.0601026469	58.008204613	69.4465263658	53.851841901
1970.0	30.9302836906	53.2223096928	58.6513902654	64.8643686182	54.2653641749
1975.0	30.4901352777	53.9941450779	59.5627905966	62.2499920808	53.8149454354
1980.0	30.3381746523	54.6139407823	58.557677234	65.0477030437	54.1239309844
1985.0	29.8681063472	55.2479362052	59.781633778	67.6518704657	53.0680863449
1990.0	29.3103100578	55.0989050269	59.1476609483	70.8497121844	54.583392057
1995.0	30.1054778205	55.0803605357	58.9864151703	67.9923717022	53.4426163486
2000.0	29.9392649115	54.4804118464	59.2782322818	67.8228872192	54.1293326558
2005.0	29.98735825	53.2019516669	58.7760610631	71.168907451	55.4287469535
2010.0	29.9263153958	53.2802258308	58.6570858217	73.7146265654	55.3252059816
2015.0	30.0781875536	54.3581674367	58.1247671252	69.0539186358	54.8886062516
2020.0	30.7631339892	53.2154379799	59.1401841928	67.1656205828	53.9363990829
2025.0	29.3555023966	54.4060037565	59.3226197139	66.2760749784	55.4858537832
2030.0	29.6132532469	53.6513987379	59.726613685	66.1872161637	55.3703612079
2035.0	29.2081575001	54.5677128409	59.7279113943	72.4491947342	54.6368283177
2040.0	29.7083029226	52.4907501403	59.8325367987	61.8797268996	56.6762834862
2045.0	29.3313030506	54.2109760387	60.0167213906	61.8972069889	55.5425733904
2050.0	29.8730326537	54.7854063629	57.9998047785	70.2818172149	54.8613676101
2055.0	30.1331653964	54.5851071803	58.5739376655	66.9136318394	54.3615870837
2060.0	29.4278987082	54.906106237	58.9188167768	69.8107265594	54.8508598255
2065.0	29.4893917611	55.2732369859	58.0682999303	70.122692478	55.0951098971
2070.0	29.7923498492	54.665361416	58.370823189	62.5854886438	55.5785393804
2075.0	29.5985969075	53.8365968448	59.408885181	62.3041993321	55.8885982335
2080.0	29.5362971891	54.5438707832	58.2891428072	66.6240735015	55.8817932748
2085.0	29.3098825079	55.4590753395	59.2518683431	64.5867559102	54.7567514692
2090.0	29.764174236	54.2280459283	57.7349106735	65.6751649996	56.335568207
2095.0	29.6465264405	54.337484986	58.6414228817	68.0220212064	55.4108520651
2100.0	29.8658450342	56.1335741788	56.24186143	69.9414025265	55.1437782571
2105.0	29.1535318035	56.6732395489	58.7609129739	64.6265168658	54.2930902979
2110.0	29.4156850314	55.3452806016	58.5160767693	64.525812664	55.3272257368
2115.0	29.1878543056	55.4501131182	59.5444083516	65.3173156923	54.6732253164
2120.0	29.441135725	55.2543996607	58.4629515942	64.4692907147	55.4205487997
2125.0	29.5549109822	55.8263910374	58.3537013733	56.5003405661	55.5162251878
2130.0	29.6737036938	56.4626798214	57.3429089694	53.2168685864	55.8804280224
2135.0	29.5701822332	56.7344485176	57.2589565025	56.2669942571	55.5861760052
2140.0	29.3009370551	56.2928514421	57.6074336045	57.835928856	56.0958717745
2145.0	29.7914819202	56.983260232	56.9909848905	53.8432255242	55.3784840206
2150.0	30.0469461872	56.3164401914	57.2979851079	58.4511043472	54.7973209598
2155.0	30.2666107914	54.8429139246	57.0957449762	54.5908677397	56.3994451264
2160.0	30.1115294168	56.3295548243	56.8475708211	55.9714948852	55.3082157475
2165.0	29.5957242735	56.4287672519	55.8292138972	55.2378728274	57.230533239
2170.0	30.4641039997	55.39988425	55.0615564784	56.713599162	57.0659799177
2175.0	29.8831844265	55.9839698934	55.9537815586	58.6147482825	56.6506174729
2180.0	29.9522775837	56.2216714287	56.902819738	54.520183219	55.83016894
2185.0	30.2919020115	54.1713046838	57.3180453601	53.8838674831	56.8911724259
2190.0	30.0983793131	54.9596122388	57.1051004063	57.7167231473	56.2982880397
2195.0	30.6748341782	55.3320672528	56.2199896908	56.7060770789	55.6706015086
